Station,DD,MM,YYYY,Rad,Tmin,Tmax,Hum,Wind,Rain,ETref,Wet
'260',12,11,1993,4960.0,4.3,9.7,0.880507,4.1,0.000,0.7,0.000
'260',13,11,1993,2160.0,4.6,9.1,0.901096,5.7,2.000,0.3,0.263
'260',14,11,1993,390.0,5.6,11.5,1.038268,9.3,24.500,0.1,0.821
'260',15,11,1993,2270.0,1.6,8.6,0.803142,4.6,2.200,0.3,0.146
'260',16,11,1993,4400.0,-1.6,4.4,0.561871,2.1,0.000,0.5,0.000
'260',17,11,1993,4550.0,-2.2,4.9,0.521434,4.1,0.000,0.5,0.000
'260',18,11,1993,4730.0,-3.0,2.0,0.491212,3.6,0.000,0.5,0.000
'260',19,11,1993,5490.0,-4.4,3.6,0.412271,2.6,0.000,0.6,0.000
'260',20,11,1993,1360.0,-5.6,1.9,0.480906,3.6,0.000,0.1,0.000
'260',21,11,1993,1530.0,-5.7,-1.4,0.403441,4.6,0.000,0.1,0.000
'260',22,11,1993,3260.0,-8.4,-2.4,0.368040,1.5,0.000,0.3,0.000
'260',23,11,1993,660.0,-8.9,0.2,0.431602,3.1,0.000,0.1,0.000
'260',24,11,1993,4720.0,-6.3,0.3,0.408315,3.1,0.000,0.4,0.000
'260',25,11,1993,3450.0,-3.9,3.5,0.560217,2.1,0.000,0.4,0.000
'260',26,11,1993,1720.0,-5.0,1.7,0.542093,2.1,0.000,0.2,0.000
'260',27,11,1993,600.0,-3.9,-1.9,0.470600,3.6,0.000,0.1,0.000
'260',28,11,1993,1830.0,-3.9,-0.5,0.459520,4.6,0.000,0.2,0.000
'260',29,11,1993,3770.0,-4.6,1.5,0.459047,4.1,0.000,0.4,0.000
'260',30,11,1993,1200.0,-4.7,-1.0,0.435388,4.1,3.000,0.1,0.342
'260',01,12,1993,800.0,-2.3,1.7,0.589411,3.1,1.400,0.1,0.179
'260',02,12,1993,1710.0,1.7,9.9,0.912505,6.2,0.000,0.2,0.000
'260',03,12,1993,1060.0,7.8,9.9,1.042228,6.7,0.200,0.2,0.054
'260',04,12,1993,310.0,3.2,11.0,0.930670,6.2,2.200,0.0,0.150
'260',05,12,1993,2400.0,2.3,7.9,0.836331,4.6,0.000,0.3,0.000
'260',06,12,1993,540.0,6.1,7.8,0.952886,4.6,0.000,0.1,0.000
'260',07,12,1993,270.0,3.1,6.9,0.753208,6.2,10.500,0.0,0.388
'260',08,12,1993,650.0,2.6,10.8,0.860499,7.2,9.800,0.1,0.462
'260',09,12,1993,560.0,5.9,9.8,0.822367,10.8,2.900,0.1,0.167
'260',10,12,1993,540.0,4.5,8.1,0.824367,5.7,1.200,0.1,0.117
'260',11,12,1993,2680.0,1.7,6.3,0.682106,5.1,1.800,0.3,0.154
'260',12,12,1993,2090.0,-0.7,5.6,0.708570,4.1,10.300,0.2,0.283
'260',13,12,1993,1000.0,2.3,10.0,0.882352,6.7,8.600,0.1,0.346
'260',14,12,1993,3240.0,-0.6,3.6,0.537586,4.6,0.800,0.4,0.146
'260',15,12,1993,220.0,0.5,3.9,0.633382,7.2,3.900,0.0,0.208
'260',16,12,1993,780.0,3.6,7.2,0.749116,7.7,13.800,0.1,0.392
'260',17,12,1993,2600.0,3.7,7.7,0.773793,4.6,0.600,0.3,0.121
'260',18,12,1993,400.0,7.7,11.9,1.082739,6.7,0.500,0.1,0.071
'260',19,12,1993,160.0,7.3,13.4,1.011070,9.8,11.700,0.0,0.329
'260',20,12,1993,610.0,2.5,7.4,0.694482,3.6,5.200,0.1,0.438
'260',21,12,1993,1300.0,0.6,4.2,0.626967,4.1,13.900,0.1,0.383
'260',22,12,1993,390.0,3.7,6.8,0.715160,6.7,15.800,0.0,0.525
'260',23,12,1993,1740.0,2.1,5.8,0.651148,5.7,2.000,0.2,0.125
'260',24,12,1993,460.0,2.0,5.1,0.738388,3.6,3.300,0.1,0.358
'260',25,12,1993,1670.0,-3.3,2.1,0.573417,1.5,0.000,0.2,0.000
'260',26,12,1993,960.0,-0.7,3.0,0.578785,3.6,0.900,0.1,0.150
'260',27,12,1993,900.0,1.5,4.2,0.695769,1.5,0.600,0.1,0.129
'260',28,12,1993,1390.0,0.6,3.3,0.628617,3.1,0.800,0.2,0.100
'260',29,12,1993,380.0,1.9,7.8,0.817719,5.7,6.200,0.0,0.242
'260',30,12,1993,460.0,5.2,8.5,0.913970,5.1,34.300,0.1,0.525
'260',31,12,1993,1560.0,2.9,8.0,0.776331,5.1,5.900,0.2,0.267
'260',01,01,1994,2180.0,1.1,5.5,0.649599,3.6,0.400,0.3,0.029
'260',02,01,1994,460.0,0.2,8.1,0.752714,6.2,13.300,0.1,0.479
'260',03,01,1994,770.0,3.7,8.9,0.821766,5.7,8.400,0.1,0.154
'260',04,01,1994,2350.0,4.8,8.4,0.813377,7.2,3.200,0.3,0.196
'260',05,01,1994,340.0,3.8,8.7,0.833288,6.2,8.400,0.0,0.308
'260',06,01,1994,1540.0,4.0,8.1,0.838606,5.1,5.000,0.2,0.250
'260',07,01,1994,2420.0,2.5,6.1,0.731319,5.1,0.000,0.3,0.000
'260',08,01,1994,1110.0,1.0,4.3,0.697969,3.6,0.000,0.1,0.000
'260',09,01,1994,3350.0,-0.2,4.1,0.610525,4.6,0.000,0.4,0.000
'260',10,01,1994,1640.0,2.6,6.1,0.721175,5.1,0.000,0.2,0.000
'260',11,01,1994,1110.0,3.0,6.4,0.797059,3.6,1.500,0.1,0.042
'260',12,01,1994,490.0,5.7,12.2,1.076614,7.2,8.400,0.1,0.467
'260',13,01,1994,2610.0,7.7,12.2,0.984888,9.3,2.500,0.4,0.092
'260',14,01,1994,2410.0,5.3,8.2,0.800249,7.2,4.200,0.3,0.067
'260',15,01,1994,1920.0,3.9,6.8,0.800431,3.6,0.000,0.2,0.000
'260',16,01,1994,2900.0,-2.5,5.1,0.579119,2.6,0.000,0.3,0.000
'260',17,01,1994,5300.0,-4.3,4.1,0.488227,1.5,0.000,0.5,0.000
'260',18,01,1994,1730.0,-0.1,4.0,0.620428,6.7,0.000,0.2,0.000
'260',19,01,1994,380.0,-0.6,3.2,0.634341,4.6,4.500,0.0,0.508
'260',20,01,1994,4350.0,-2.0,5.9,0.625881,4.1,0.000,0.5,0.000
'260',21,01,1994,630.0,4.4,6.3,0.862753,5.7,0.000,0.1,0.000
'260',22,01,1994,530.0,5.2,8.9,0.949728,4.1,2.900,0.1,0.400
'260',23,01,1994,920.0,4.3,10.4,0.831515,7.2,19.100,0.1,0.363
'260',24,01,1994,2810.0,1.4,6.5,0.692727,3.6,0.000,0.3,0.000
'260',25,01,1994,1530.0,4.9,11.6,0.993179,7.2,7.200,0.2,0.238
'260',26,01,1994,3330.0,4.1,7.3,0.725473,7.2,2.600,0.4,0.171
'260',27,01,1994,950.0,4.2,10.9,0.837532,10.3,7.400,0.1,0.196
'260',28,01,1994,3270.0,0.9,6.0,0.515118,8.2,0.900,0.4,0.100
'260',29,01,1994,1170.0,2.1,8.3,0.735010,5.1,1.100,0.1,0.175
'260',30,01,1994,3820.0,5.0,9.8,0.808118,7.2,1.600,0.5,0.121
'260',31,01,1994,3640.0,3.9,7.7,0.724793,4.1,0.000,0.5,0.000
'260',01,02,1994,1420.0,3.7,7.2,0.735908,6.2,2.000,0.2,0.108
'260',02,02,1994,4820.0,-1.1,6.9,0.578977,3.6,0.000,0.6,0.000
'260',03,02,1994,2820.0,-1.0,4.9,0.594376,6.2,2.400,0.3,0.254
'260',04,02,1994,840.0,4.2,7.3,0.888928,3.1,0.000,0.1,0.000
'260',05,02,1994,2270.0,2.3,5.8,0.731377,2.6,0.000,0.3,0.000
'260',06,02,1994,2610.0,1.7,7.6,0.769860,2.1,0.000,0.3,0.000
'260',07,02,1994,2430.0,0.8,6.4,0.719358,3.1,1.900,0.3,0.192
'260',08,02,1994,4630.0,0.2,8.6,0.684204,2.1,0.300,0.6,0.058
'260',09,02,1994,2450.0,0.5,8.2,0.708183,4.6,0.900,0.3,0.112
'260',10,02,1994,3090.0,3.1,7.7,0.742317,4.1,2.700,0.4,0.163
'260',11,02,1994,1530.0,-0.4,4.3,0.615809,2.6,0.000,0.2,0.000
'260',12,02,1994,4380.0,-1.2,3.0,0.524204,4.6,0.000,0.5,0.000
'260',13,02,1994,5570.0,-7.3,-0.1,0.286982,7.7,0.000,0.5,0.000
'260',14,02,1994,7520.0,-7.9,-1.0,0.198235,10.3,0.000,0.7,0.000
'260',15,02,1994,5070.0,-4.3,2.5,0.239002,7.7,0.000,0.5,0.000
'260',16,02,1994,7270.0,-4.8,5.4,0.357481,3.6,0.000,0.8,0.000
'260',17,02,1994,8880.0,-8.1,4.6,0.273217,2.6,0.000,0.9,0.000
'260',18,02,1994,8520.0,-6.4,4.4,0.312992,3.6,0.000,0.8,0.000
'260',19,02,1994,8960.0,-7.1,4.0,0.243421,3.1,0.000,0.9,0.000
'260',20,02,1994,8340.0,-8.6,-0.2,0.298850,3.6,0.000,0.7,0.000
'260',21,02,1994,4540.0,-10.1,-2.3,0.310272,2.6,0.000,0.4,0.000
'260',22,02,1994,1750.0,-7.5,-1.3,0.385194,2.6,0.500,0.2,0.125
'260',23,02,1994,5100.0,-2.3,2.3,0.447899,4.6,0.300,0.5,0.054
'260',24,02,1994,2730.0,-0.9,0.7,0.572642,2.6,3.600,0.3,0.383
'260',25,02,1994,6390.0,-1.1,3.6,0.535394,2.1,0.000,0.7,0.000
'260',26,02,1994,6410.0,1.6,11.3,0.831304,4.1,0.000,0.9,0.000
'260',27,02,1994,3960.0,3.9,11.3,0.912644,2.6,3.800,0.5,0.271
'260',28,02,1994,5110.0,5.1,11.2,0.991271,2.6,7.500,0.7,0.312
'260',01,03,1994,2120.0,5.1,8.2,0.917696,3.6,0.600,0.3,0.021
'260',02,03,1994,1030.0,3.7,7.3,0.839011,4.6,5.500,0.1,0.238
'260',03,03,1994,4170.0,2.9,9.0,0.799201,5.1,7.200,0.5,0.092
'260',04,03,1994,9760.0,1.9,10.1,0.672748,4.1,0.000,1.3,0.000
'260',05,03,1994,7510.0,1.8,12.7,0.738538,5.1,0.800,1.0,0.092
'260',06,03,1994,8120.0,3.1,10.0,0.720275,5.1,0.000,1.1,0.000
'260',07,03,1994,2800.0,7.1,12.1,1.063058,6.2,0.700,0.4,0.117
'260',08,03,1994,2370.0,8.9,12.3,1.206759,7.2,0.000,0.3,0.000
'260',09,03,1994,1420.0,6.9,9.7,1.035140,5.7,0.300,0.2,0.029
'260',10,03,1994,12630.0,0.8,10.2,0.687291,3.6,0.000,1.7,0.000
'260',11,03,1994,12520.0,-1.1,10.7,0.584189,3.1,0.000,1.6,0.000
'260',12,03,1994,10360.0,3.9,9.6,0.716370,5.1,0.400,1.4,0.062
'260',13,03,1994,3490.0,5.9,10.8,0.814933,9.3,4.700,0.5,0.238
'260',14,03,1994,6290.0,5.6,12.1,0.903907,7.7,0.400,0.9,0.017
'260',15,03,1994,1740.0,4.7,10.2,0.974693,2.6,15.000,0.2,0.658
'260',16,03,1994,9140.0,3.2,8.7,0.637808,6.7,0.400,1.2,0.037
'260',17,03,1994,3790.0,2.9,6.8,0.622347,7.2,0.500,0.5,0.083
'260',18,03,1994,5490.0,3.1,8.9,0.778765,5.1,17.600,0.7,0.358
'260',19,03,1994,9460.0,1.7,9.2,0.682969,6.2,5.900,1.2,0.246
'260',20,03,1994,11390.0,1.8,7.4,0.611502,4.6,0.000,1.4,0.000
'260',21,03,1994,12420.0,-1.6,8.1,0.525375,2.6,0.000,1.5,0.000
'260',22,03,1994,3620.0,-2.3,8.6,0.660172,4.6,2.800,0.4,0.200
'260',23,03,1994,1340.0,8.5,12.8,1.168393,10.3,0.100,0.2,0.037
'260',24,03,1994,12590.0,7.9,11.2,0.841320,7.2,1.900,1.8,0.083
'260',25,03,1994,1480.0,5.0,10.8,1.003869,7.2,20.400,0.2,0.550
'260',26,03,1994,10930.0,0.8,9.0,0.665866,5.1,0.700,1.4,0.058
'260',27,03,1994,17310.0,-1.5,8.8,0.573776,3.1,0.000,2.2,0.000
'260',28,03,1994,3350.0,4.5,12.8,0.935470,5.7,0.800,0.5,0.146
'260',29,03,1994,9230.0,8.8,13.9,1.011097,6.2,0.000,1.4,0.000
'260',30,03,1994,14460.0,7.7,18.9,1.110281,5.1,0.000,2.3,0.000
'260',31,03,1994,10180.0,7.7,16.6,0.950514,8.2,4.700,1.5,0.242
'260',01,04,1994,6330.0,4.6,11.8,0.841614,9.8,12.600,0.9,0.438
'260',02,04,1994,12620.0,1.4,9.1,0.627355,4.1,3.100,1.6,0.129
'260',03,04,1994,12540.0,1.5,9.7,0.663756,4.6,0.800,1.6,0.088
'260',04,04,1994,5700.0,1.7,11.2,0.817307,6.7,24.100,0.7,0.758
'260',05,04,1994,7290.0,1.5,7.0,0.720906,5.1,1.200,0.9,0.138
'260',06,04,1994,12290.0,-0.3,10.0,0.651917,3.1,1.000,1.6,0.088
'260',07,04,1994,10400.0,-0.8,9.5,0.650233,3.1,1.700,1.3,0.246
'260',08,04,1994,7810.0,4.7,9.7,0.805428,4.6,5.800,1.0,0.246
'260',09,04,1994,10480.0,-0.4,8.4,0.640476,4.1,4.800,1.3,0.158
'260',10,04,1994,9520.0,-0.7,9.3,0.600645,3.1,1.300,1.2,0.088
'260',11,04,1994,17240.0,5.8,13.3,0.818188,6.2,0.000,2.5,0.000
'260',12,04,1994,11810.0,4.4,12.8,0.844006,4.6,0.000,1.7,0.000
'260',13,04,1994,14350.0,5.2,11.0,0.765473,7.7,0.000,2.0,0.000
'260',14,04,1994,18370.0,4.1,9.8,0.728275,4.6,3.000,2.4,0.292
'260',15,04,1994,5530.0,4.0,8.4,0.784319,3.1,3.500,0.7,0.217
'260',16,04,1994,20160.0,3.2,13.3,0.766052,5.7,0.000,2.8,0.000
'260',17,04,1994,9570.0,4.7,8.7,0.727729,6.2,0.000,1.3,0.000
'260',18,04,1994,15440.0,-0.3,10.5,0.594564,3.6,0.000,2.0,0.000
'260',19,04,1994,9620.0,-1.7,9.6,0.604340,1.5,0.000,1.2,0.000
'260',20,04,1994,12960.0,0.3,14.5,0.691913,2.1,0.000,1.7,0.000
'260',21,04,1994,8710.0,1.7,13.8,0.712688,3.1,0.000,1.2,0.000
'260',22,04,1994,16900.0,0.8,17.9,0.727382,3.1,0.000,2.5,0.000
'260',23,04,1994,19160.0,6.7,22.6,0.900010,4.6,0.000,3.1,0.000
'260',24,04,1994,10940.0,6.2,20.5,1.113153,2.6,1.300,1.7,0.096
'260',25,04,1994,12630.0,4.4,14.6,0.792154,3.1,0.500,1.9,0.083
'260',26,04,1994,4700.0,5.6,14.3,1.065066,4.1,1.900,0.7,0.088
'260',27,04,1994,4630.0,10.2,14.8,1.356781,3.6,0.800,0.7,0.071
'260',28,04,1994,7800.0,7.5,18.3,1.286074,3.6,0.000,1.2,0.000
'260',29,04,1994,18460.0,6.5,21.5,1.137916,2.1,0.000,3.0,0.000
'260',30,04,1994,18610.0,6.6,19.1,1.140931,3.6,0.000,2.9,0.000
'260',01,05,1994,19540.0,5.7,11.3,0.730025,4.1,0.000,2.7,0.000
'260',02,05,1994,24750.0,1.3,14.4,0.672972,3.1,0.000,3.5,0.000
'260',03,05,1994,23310.0,5.0,20.3,0.791954,5.7,0.000,3.7,0.000
'260',04,05,1994,14450.0,7.8,15.6,1.000644,4.6,1.300,2.2,0.067
'260',05,05,1994,16350.0,7.6,14.6,0.883310,4.1,0.400,2.5,0.112
'260',06,05,1994,4170.0,8.7,13.5,1.289809,2.6,12.200,0.6,0.646
'260',07,05,1994,13060.0,12.2,20.0,1.470526,3.6,0.000,2.2,0.000
'260',08,05,1994,3430.0,8.3,16.7,1.192407,3.1,2.200,0.5,0.288
'260',09,05,1994,9710.0,6.4,12.9,0.979142,3.1,0.000,1.4,0.000
'260',10,05,1994,11530.0,6.3,13.9,1.015758,2.1,0.000,1.7,0.000
'260',11,05,1994,21470.0,6.7,21.4,1.000457,4.6,0.000,3.5,0.000
'260',12,05,1994,21720.0,12.1,23.3,0.987542,5.1,0.000,3.8,0.000
'260',13,05,1994,23900.0,10.6,21.8,1.020601,5.7,0.000,4.1,0.000
'260',14,05,1994,19270.0,11.2,24.3,1.213875,4.6,1.300,3.3,0.213
'260',15,05,1994,20160.0,8.5,18.7,1.104860,4.1,6.800,3.3,0.167
'260',16,05,1994,12950.0,7.7,18.2,1.277955,2.6,1.300,2.0,0.071
'260',17,05,1994,8380.0,9.5,17.0,1.271916,3.6,10.400,1.3,0.138
'260',18,05,1994,18800.0,6.9,16.8,1.148024,3.1,0.000,2.9,0.000
'260',19,05,1994,14410.0,7.6,16.2,1.129689,2.6,0.000,2.2,0.000
'260',20,05,1994,11420.0,7.0,18.6,1.122444,2.1,18.600,1.8,0.317
'260',21,05,1994,11610.0,11.8,17.6,1.439908,3.6,8.000,1.9,0.183
'260',22,05,1994,11930.0,9.8,17.8,1.359926,4.6,4.900,1.9,0.088
'260',23,05,1994,11910.0,7.8,15.6,1.202614,2.6,0.000,1.8,0.000
'260',24,05,1994,14030.0,8.7,17.0,1.182573,2.1,0.200,2.2,0.033
'260',25,05,1994,5350.0,9.1,13.9,1.191562,2.6,4.800,0.8,0.233
'260',26,05,1994,6930.0,8.4,15.4,1.154841,2.6,0.400,1.0,0.071
'260',27,05,1994,12930.0,8.4,13.4,0.956266,3.1,0.400,1.9,0.037
'260',28,05,1994,9400.0,7.7,12.7,1.056318,2.6,10.300,1.4,0.254
'260',29,05,1994,13390.0,4.1,13.8,0.796105,2.6,0.000,1.9,0.000
'260',30,05,1994,21890.0,2.1,14.3,0.746552,2.6,0.000,3.1,0.000
'260',31,05,1994,25690.0,2.5,18.7,0.872448,3.1,0.000,4.0,0.000
'260',01,06,1994,27020.0,5.4,24.6,0.927912,3.1,0.000,4.7,0.000
'260',02,06,1994,4900.0,11.6,19.2,1.339361,4.1,7.700,0.8,0.283
'260',03,06,1994,12350.0,10.5,17.5,1.304854,5.7,8.000,2.0,0.163
'260',04,06,1994,7970.0,9.5,14.2,1.178880,4.6,24.700,1.2,0.804
'260',05,06,1994,23920.0,8.2,14.2,0.961903,4.6,0.300,3.6,0.042
'260',06,06,1994,6420.0,8.4,14.9,1.330597,3.6,3.200,1.0,0.238
'260',07,06,1994,2640.0,11.1,14.9,1.414740,4.1,0.200,0.4,0.054
'260',08,06,1994,6860.0,6.9,16.3,1.192533,2.6,7.700,1.0,0.129
'260',09,06,1994,13850.0,4.5,14.4,0.847715,3.6,6.200,2.1,0.183
'260',10,06,1994,19660.0,8.0,14.9,1.008560,4.6,3.400,3.0,0.150
'260',11,06,1994,18210.0,7.3,16.1,0.994120,3.1,1.000,2.8,0.050
'260',12,06,1994,24040.0,7.6,18.5,1.171528,3.1,0.000,3.8,0.000
'260',13,06,1994,21940.0,5.8,19.1,1.113406,2.6,0.000,3.5,0.000
'260',14,06,1994,27890.0,6.6,21.7,1.201227,3.1,0.000,4.6,0.000
'260',15,06,1994,22050.0,6.6,18.4,1.111696,3.6,0.000,3.5,0.000
'260',16,06,1994,5710.0,11.4,15.1,1.274739,3.1,2.600,0.9,0.271
'260',17,06,1994,9630.0,10.2,16.5,1.291819,2.1,0.000,1.5,0.000
'260',18,06,1994,16760.0,12.6,19.7,1.358649,4.6,0.000,2.8,0.000
'260',19,06,1994,13070.0,12.7,18.4,1.460395,3.6,0.000,2.2,0.000
'260',20,06,1994,6500.0,14.3,18.3,1.551133,2.6,0.400,1.1,0.062
'260',21,06,1994,11620.0,14.0,19.1,1.463167,6.7,0.500,2.0,0.058
'260',22,06,1994,12490.0,9.2,19.6,1.277539,5.1,0.200,2.1,0.037
'260',23,06,1994,28520.0,7.2,19.3,0.966816,2.6,0.000,4.6,0.000
'260',24,06,1994,26560.0,9.2,25.9,1.057561,5.1,0.000,4.8,0.000
'260',25,06,1994,13270.0,14.4,24.7,1.753771,3.1,2.800,2.4,0.054
'260',26,06,1994,18460.0,13.9,24.0,1.748984,2.6,0.000,3.3,0.000
'260',27,06,1994,21070.0,13.4,24.2,1.561026,2.6,0.000,3.7,0.000
'260',28,06,1994,25440.0,14.3,29.7,1.724378,2.1,0.000,4.8,0.000
'260',29,06,1994,23460.0,11.3,24.2,1.590638,3.1,0.000,4.2,0.000
'260',30,06,1994,21820.0,10.0,23.0,1.218010,2.6,0.000,3.8,0.000
'260',01,07,1994,27870.0,11.5,26.2,1.311365,4.1,0.000,5.1,0.000
'260',02,07,1994,22010.0,15.2,30.1,1.630325,3.1,0.000,4.2,0.000
'260',03,07,1994,23740.0,17.5,29.1,2.218803,2.1,0.000,4.5,0.000
'260',04,07,1994,17150.0,18.0,26.8,2.071492,3.1,0.000,3.2,0.000
'260',05,07,1994,14580.0,10.6,20.7,1.304141,3.6,0.000,2.5,0.000
'260',06,07,1994,19180.0,9.6,21.9,1.241542,2.1,0.000,3.3,0.000
'260',07,07,1994,10190.0,10.0,18.6,1.342653,2.6,7.100,1.7,0.217
'260',08,07,1994,13440.0,10.2,21.4,1.386890,2.1,0.000,2.3,0.000
'260',09,07,1994,17370.0,13.2,23.2,1.540730,1.5,0.000,3.1,0.000
'260',10,07,1994,25740.0,10.8,25.5,1.430888,2.1,0.000,4.6,0.000
'260',11,07,1994,26650.0,14.8,29.3,1.541702,2.6,0.000,5.1,0.000
'260',12,07,1994,27270.0,17.9,31.8,1.488856,3.6,0.000,5.4,0.000
'260',13,07,1994,24450.0,19.0,30.5,1.927577,3.1,0.000,4.8,0.000
'260',14,07,1994,21800.0,15.5,24.4,1.865008,3.1,8.900,4.0,0.129
'260',15,07,1994,23340.0,13.5,26.0,1.513250,2.1,0.000,4.2,0.000
'260',16,07,1994,18350.0,15.1,24.7,1.727823,3.1,0.000,3.3,0.000
'260',17,07,1994,24350.0,14.3,24.9,1.561487,4.6,0.000,4.4,0.000
'260',18,07,1994,28100.0,12.4,24.7,1.296549,4.6,0.000,5.0,0.000
'260',19,07,1994,23460.0,14.9,26.8,1.388951,4.1,0.000,4.3,0.000
'260',20,07,1994,24660.0,14.7,27.4,1.286507,3.1,0.000,4.6,0.000
'260',21,07,1994,25340.0,14.3,29.4,1.434559,2.1,0.000,4.8,0.000
'260',22,07,1994,21500.0,17.3,29.5,1.832630,2.6,0.000,4.1,0.000
'260',23,07,1994,22800.0,18.1,30.7,1.968576,4.1,0.000,4.4,0.000
'260',24,07,1994,23590.0,17.7,34.1,1.550438,2.6,0.000,4.8,0.000
'260',25,07,1994,18360.0,18.7,29.0,1.971890,3.1,0.800,3.5,0.054
'260',26,07,1994,21210.0,16.9,29.6,1.880926,2.6,0.000,4.1,0.000
'260',27,07,1994,20700.0,19.0,30.9,1.916288,2.1,0.000,4.0,0.000
'260',28,07,1994,14920.0,18.0,27.1,2.104666,4.1,0.400,2.8,0.029
'260',29,07,1994,18560.0,16.3,25.6,1.729656,2.6,0.000,3.4,0.000
'260',30,07,1994,20760.0,15.6,31.0,1.762846,2.6,0.000,4.0,0.000
'260',31,07,1994,21110.0,15.8,31.6,1.920231,3.1,32.500,4.1,0.075
'260',01,08,1994,7320.0,14.5,22.7,1.956743,1.5,29.400,1.3,0.133
'260',02,08,1994,21240.0,12.6,25.6,1.550207,2.1,0.000,3.9,0.000
'260',03,08,1994,24030.0,15.2,29.9,1.579911,2.1,0.000,4.6,0.000
'260',04,08,1994,21940.0,17.8,33.9,1.944550,2.6,0.000,4.4,0.000
'260',05,08,1994,12620.0,17.3,25.7,2.110216,2.1,0.000,2.4,0.000
'260',06,08,1994,21320.0,17.1,25.6,1.812128,3.1,0.000,3.9,0.000
'260',07,08,1994,16810.0,15.0,23.9,1.549330,4.1,0.000,3.0,0.000
'260',08,08,1994,19860.0,12.0,22.6,1.373116,3.1,0.000,3.5,0.000
'260',09,08,1994,21000.0,11.0,23.1,1.306446,3.6,0.000,3.7,0.000
'260',10,08,1994,13910.0,15.0,25.1,1.824615,3.6,2.200,2.5,0.054
'260',11,08,1994,20080.0,16.2,24.2,1.721103,3.6,4.300,3.7,0.104
'260',12,08,1994,4700.0,14.3,17.8,1.613968,5.1,3.700,0.8,0.346
'260',13,08,1994,19860.0,11.2,18.8,1.087941,4.1,0.000,3.3,0.000
'260',14,08,1994,14170.0,7.7,18.5,1.031553,3.1,0.000,2.3,0.000
'260',15,08,1994,13380.0,5.6,19.2,1.055503,2.1,0.000,2.1,0.000
'260',16,08,1994,21780.0,8.0,22.8,1.091511,2.6,0.000,3.7,0.000
'260',17,08,1994,7350.0,10.9,19.1,1.315349,4.6,19.600,1.2,0.221
'260',18,08,1994,15650.0,12.1,18.8,1.367808,5.1,13.300,2.6,0.183
'260',19,08,1994,7410.0,13.7,19.2,1.624806,4.1,0.000,1.3,0.000
'260',20,08,1994,10760.0,10.5,20.0,1.277886,2.1,0.000,1.8,0.000
'260',21,08,1994,17840.0,10.3,22.4,1.330795,1.5,0.000,3.0,0.000
'260',22,08,1994,13990.0,12.8,23.3,1.553042,3.6,0.000,2.5,0.000
'260',23,08,1994,5590.0,15.8,22.7,1.849401,2.6,0.000,1.0,0.000
'260',24,08,1994,12370.0,13.9,21.4,1.546017,3.1,3.400,2.2,0.129
'260',25,08,1994,13020.0,12.3,21.5,1.446135,2.6,0.100,2.2,0.021
'260',26,08,1994,8830.0,12.6,20.3,1.575145,3.1,1.300,1.5,0.050
'260',27,08,1994,7490.0,12.5,21.3,1.712691,4.1,2.400,1.3,0.117
'260',28,08,1994,17970.0,12.2,19.0,1.285788,5.7,0.000,3.0,0.000
'260',29,08,1994,13250.0,11.9,19.5,1.320063,4.1,4.500,2.2,0.129
'260',30,08,1994,13230.0,11.4,20.5,1.313099,2.6,3.000,2.2,0.150
'260',31,08,1994,14270.0,10.5,21.8,1.261708,3.1,1.500,2.5,0.121
'260',01,09,1994,5310.0,14.7,18.8,1.682692,4.6,2.300,0.9,0.046
'260',02,09,1994,9690.0,13.5,18.9,1.428850,4.1,2.100,1.6,0.192
'260',03,09,1994,5060.0,9.7,18.5,1.506902,3.6,12.900,0.8,0.217
'260',04,09,1994,5690.0,9.9,19.4,1.533540,4.1,3.900,1.0,0.208
'260',05,09,1994,12320.0,9.1,18.5,1.163608,4.1,8.700,2.0,0.213
'260',06,09,1994,8510.0,9.1,17.9,1.121447,2.1,0.700,1.3,0.054
'260',07,09,1994,4370.0,8.7,17.5,1.382494,2.6,0.300,0.7,0.025
'260',08,09,1994,8130.0,10.2,19.3,1.405859,3.6,6.500,1.3,0.079
'260',09,09,1994,6950.0,9.5,17.2,1.347182,5.7,2.800,1.1,0.117
'260',10,09,1994,12350.0,9.3,17.1,1.170781,6.2,11.500,1.9,0.192
'260',11,09,1994,7100.0,9.5,15.2,1.258770,3.6,6.200,1.1,0.183
'260',12,09,1994,8540.0,12.6,21.1,1.580304,5.7,12.100,1.4,0.200
'260',13,09,1994,12970.0,11.1,18.9,1.350620,4.1,0.000,2.1,0.000
'260',14,09,1994,2040.0,10.5,14.4,1.299292,3.1,21.300,0.3,0.404
'260',15,09,1994,2880.0,11.0,14.1,1.372366,5.1,15.900,0.4,0.525
'260',16,09,1994,6890.0,9.6,14.5,1.233436,4.6,13.200,1.1,0.546
'260',17,09,1994,4400.0,9.5,13.6,1.288683,4.1,12.900,0.7,0.508
'260',18,09,1994,12970.0,10.7,17.1,1.345398,3.1,2.700,2.1,0.054
'260',19,09,1994,7010.0,10.3,16.2,1.344675,2.1,2.800,1.1,0.050
'260',20,09,1994,1710.0,9.9,12.1,1.216970,4.6,14.900,0.3,0.621
'260',21,09,1994,13040.0,9.7,17.8,1.294727,4.1,0.000,2.1,0.000
'260',22,09,1994,13460.0,8.5,18.1,1.146872,3.1,0.000,2.1,0.000
'260',23,09,1994,13060.0,7.2,19.7,1.219365,3.6,0.000,2.1,0.000
